epoch_idx	precision@1	recall@1	ndcg@1	precision@2	recall@2	ndcg@2	precision@3	recall@3	ndcg@3	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
11.0	0.10813824087381363	0.025205329060554504	0.10813823857302118	0.09253066033124924	0.039957914501428604	0.1007603428110975	0.08881457149982452	0.05887404456734657	0.10288076936756452	0.08338908106088638	0.09576904773712158	0.11017144421005391	0.06688963621854782	0.15059560537338257	0.12071635875535497	0.056856196373701096	0.245424285531044	0.15136307632443044	0.04559643566608429	0.38152509927749634	0.19371564225755697	0.03853585943579674	0.4775698781013489	0.2204066022277582	0.03387681394815445	0.5514132380485535	0.2396135030085519	0.03017837181687355	0.6144903898239136	0.2543730552614316
12.0	0.10256410390138626	0.022012678906321526	0.10256410256410256	0.0981047973036766	0.043453656136989594	0.10317500580006109	0.08955778926610947	0.05949428305029869	0.10220253137396294	0.08272017538547516	0.09247014671564102	0.10793823235777182	0.06978818774223328	0.1561162918806076	0.12283949062497464	0.05847269296646118	0.25485390424728394	0.1541794834190616	0.04540133476257324	0.3893311619758606	0.1953705620329676	0.03877741098403931	0.48861607909202576	0.22286774100021217	0.03393255174160004	0.561460018157959	0.24183067898172028	0.03025640919804573	0.6163932681083679	0.2555748822718675
13.0	0.12486064434051514	0.026935117319226265	0.12486064659977704	0.1059085875749588	0.05100258067250252	0.11566518029174985	0.09327387809753418	0.0635811910033226	0.11159388046234298	0.08338908106088638	0.09815417975187302	0.1154213947836521	0.06900780647993088	0.15572017431259155	0.12718284443217495	0.059587519615888596	0.26086288690567017	0.16105170985511494	0.046599775552749634	0.3940259516239166	0.20239245395823105	0.03913043811917305	0.4957827627658844	0.22986350867124358	0.03394648805260658	0.5651375651359558	0.24766317726745182	0.030401337891817093	0.6207903623580933	0.2617029406307126
14.0	0.12820513546466827	0.029447318986058235	0.1282051282051282	0.10423634201288223	0.04728406295180321	0.11533360322513345	0.0943887010216713	0.06336724013090134	0.11287379671106984	0.08740245550870895	0.0993482768535614	0.11831036274444048	0.07146043330430984	0.15380804240703583	0.12855261710068588	0.0588071383535862	0.2539989650249481	0.15964001336347153	0.04704570397734642	0.39661768078804016	0.2039298558747531	0.039446309208869934	0.49814465641975403	0.2314515613542391	0.03450389951467514	0.5711742639541626	0.2503789555604212	0.03061315417289734	0.6235306859016418	0.2636072669137085
15.0	0.13489408791065216	0.03196270763874054	0.13489409141583056	0.113712377846241	0.05076481029391289	0.1241789365987931	0.10107766091823578	0.06638488918542862	0.1204206633933193	0.09141582995653152	0.10164286196231842	0.12425005166656758	0.07369008660316467	0.16137830913066864	0.13494209359714782	0.05992196127772331	0.2606353163719177	0.16530077098391774	0.04715719074010849	0.40714606642723083	0.20957561355394458	0.03961353003978729	0.4984428584575653	0.2353445202440128	0.03423912823200226	0.5742391347885132	0.25413204373943765	0.030557412654161453	0.6240699291229248	0.2673090524520209
16.0	0.13377925753593445	0.02969726175069809	0.13377926421404682	0.1098104789853096	0.050380073487758636	0.12043022799359178	0.10107766091823578	0.06940062344074249	0.11935458136228043	0.09163879603147507	0.10504630208015442	0.12406653800126352	0.07658863067626953	0.1686726212501526	0.13808525971870533	0.06047938019037247	0.2641235291957855	0.16676565272179014	0.048272017389535904	0.4177840054035187	0.21335014401956054	0.039855074137449265	0.5077083110809326	0.23836256259781918	0.03517279773950577	0.5801222324371338	0.2578298663221163	0.031003344804048538	0.6337514519691467	0.2709036697376575
17.0	0.13154961168766022	0.03103242628276348	0.13154960981047936	0.11315496265888214	0.0497133769094944	0.12244661791818985	0.10776663571596146	0.06963033974170685	0.12337047016135205	0.09765887260437012	0.11110860109329224	0.13027763788137037	0.08104794472455978	0.17431116104125977	0.1439629696023715	0.06248606741428375	0.27269071340560913	0.17273770792426274	0.0490802638232708	0.4206860661506653	0.21789937470544798	0.04067261517047882	0.5107715129852295	0.24306637306043347	0.03517279773950577	0.5834638476371765	0.261639603570202	0.031204013153910637	0.6339588761329651	0.2746210353071044
18.0	0.13154961168766022	0.03034478798508644	0.13154960981047936	0.11872909963130951	0.050426632165908813	0.1268722914497224	0.1085098534822464	0.06939265877008438	0.1250006268381363	0.1027870625257492	0.11077281832695007	0.13360446267118556	0.08037904649972916	0.1745351254940033	0.14371274136955592	0.0627090334892273	0.26627403497695923	0.17108877609196985	0.04899665340781212	0.4218030869960785	0.21756787680847214	0.04108138754963875	0.5127742290496826	0.24359540047096553	0.035646598786115646	0.5829012393951416	0.26208610626805007	0.031226307153701782	0.6341097950935364	0.2745791972634924
19.0	0.13489408791065216	0.03037850931286812	0.13489409141583056	0.1176142692565918	0.04947106912732124	0.12665364758872394	0.10628019273281097	0.0679745301604271	0.12409828798477776	0.09899666160345078	0.11041044443845749	0.13189109468816324	0.08071348816156387	0.1745353490114212	0.14365062301557702	0.06477146595716476	0.27699071168899536	0.1744155950147792	0.04930322989821434	0.4212649166584015	0.21787979341778946	0.041360095143318176	0.5175602436065674	0.24492316118017238	0.03557692468166351	0.582046627998352	0.26209951756390887	0.031527310609817505	0.638455331325531	0.27596698953356963
20.0	0.1549609750509262	0.03508755937218666	0.15496098104793757	0.12486064434051514	0.054424773901700974	0.13680123447122733	0.11557041853666306	0.07599232345819473	0.13622380682489477	0.10100334882736206	0.11284349113702774	0.138311379875878	0.08249720931053162	0.180381640791893	0.1514058741772159	0.06610925495624542	0.28696349263191223	0.18332601067917617	0.05050167068839073	0.4332498610019684	0.22766803840492997	0.04176886007189751	0.523048996925354	0.25324247131027694	0.03578595072031021	0.5875042676925659	0.2702176829300609	0.03180601820349693	0.6436742544174194	0.2842858948800383
21.0	0.14938683807849884	0.03416800498962402	0.14938684503901895	0.13656632602214813	0.06118941307067871	0.14541290432995813	0.12114456295967102	0.0815792977809906	0.14148663413097423	0.10390190035104752	0.11326178163290024	0.14145801987526907	0.08461538702249527	0.18007642030715942	0.15425911537565892	0.06700111925601959	0.29072463512420654	0.1870359956030603	0.05147714912891388	0.4353219270706177	0.23165394373122367	0.04258640483021736	0.5294162034988403	0.25806421467551494	0.03638517111539841	0.5938481092453003	0.27504010097055737	0.03228539600968361	0.64757239818573	0.2886594914546345
22.0	0.162764772772789	0.03678685054183006	0.16276477146042365	0.13600891828536987	0.06342940032482147	0.1483940167612989	0.12411743402481079	0.08622764050960541	0.1471634806010241	0.10635452717542648	0.11906982213258743	0.14740539199065647	0.0860646665096283	0.18529531359672546	0.15943992799723358	0.06967669725418091	0.2979969084262848	0.1938543015078634	0.052313268184661865	0.4450344741344452	0.238211968682218	0.04321813955903053	0.5377059578895569	0.2644667376760945	0.037318840622901917	0.602566659450531	0.2822727399807121	0.032809365540742874	0.6548269391059875	0.2954164916610536
23.0	0.1705685555934906	0.03696379438042641	0.1705685618729097	0.14102564752101898	0.06544151157140732	0.15345099256474945	0.1330360472202301	0.09220802038908005	0.15595871556450774	0.11192864924669266	0.12328805029392242	0.1539851469684645	0.08851727843284607	0.19018618762493134	0.1647761901035329	0.07207357883453369	0.3079143464565277	0.20046217952268697	0.05392976477742195	0.4590737819671631	0.24597633397783136	0.044091418385505676	0.5458278059959412	0.2709055660742241	0.03819676488637924	0.6141775250434875	0.2894036466064186	0.03366778418421745	0.6688994765281677	0.303173743531872
24.0	0.18506132066249847	0.04384869337081909	0.1850613154960981	0.1499442607164383	0.06849696487188339	0.16497106516766644	0.14009661972522736	0.09831452369689941	0.16661004263718682	0.11348941177129745	0.1262580007314682	0.1606994940650993	0.09108138829469681	0.20101137459278107	0.17345304436765885	0.07341137528419495	0.31491976976394653	0.2079530817854229	0.055044591426849365	0.46437329053878784	0.25343265457760544	0.04503902047872543	0.554922342300415	0.27940811178161895	0.038224637508392334	0.6202886700630188	0.2964704317607654	0.0338795967400074	0.6744567155838013	0.31054032675643556
25.0	0.17725752294063568	0.03888312354683876	0.17725752508361203	0.14548495411872864	0.06742118299007416	0.15986785215634708	0.1319212168455124	0.09237344563007355	0.15768653970797775	0.11683389544487	0.13061703741550446	0.16055802822043602	0.09297659248113632	0.20651020109653473	0.17364132649542433	0.07413601130247116	0.32075172662734985	0.20817009283272941	0.05482162535190582	0.4634552597999573	0.2521585200355087	0.04483463615179062	0.5613051056861877	0.27910164565573764	0.038377925753593445	0.625632107257843	0.2964396988489464	0.0338795967400074	0.6768626570701599	0.30983737373099735
26.0	0.18506132066249847	0.04317502677440643	0.1850613154960981	0.1549609750509262	0.06934937089681625	0.16830832422278016	0.13638052344322205	0.09280560165643692	0.16337349416804003	0.11906354874372482	0.13572463393211365	0.16626805038546325	0.09632108360528946	0.21603666245937347	0.18102712254973163	0.07575250416994095	0.3290873169898987	0.21506977141259592	0.05501672625541687	0.4656478464603424	0.2573015941891998	0.045131925493478775	0.561384379863739	0.2840335147279474	0.03878204897046089	0.6264676451683044	0.30194689846335787	0.034136008471250534	0.6767482757568359	0.31494262040447046
27.0	0.18952062726020813	0.04146668314933777	0.189520624303233	0.1538461595773697	0.07059109956026077	0.1680903146691581	0.139353409409523	0.0964738056063652	0.16617213743670228	0.11995541304349899	0.13742202520370483	0.16765043739216645	0.0965440422296524	0.2179577797651291	0.18240033486570303	0.07686733454465866	0.33101561665534973	0.2165970592329966	0.05576923117041588	0.46876707673072815	0.2591636333810771	0.04505760595202446	0.5537720918655396	0.28356037856824184	0.03839186206459999	0.6195703744888306	0.30091155292856075	0.034091416746377945	0.6785505414009094	0.3158018733621439
28.0	0.18394649028778076	0.04055565595626831	0.18394648829431437	0.15273132920265198	0.07069217413663864	0.1662384745400759	0.13935339450836182	0.09702999144792557	0.16570065293371908	0.12218506634235382	0.14130662381649017	0.16910043372052055	0.09899666160345078	0.2212955802679062	0.18387814719016188	0.07625418156385422	0.3300234079360962	0.21586659077635914	0.05635451525449753	0.4743323028087616	0.2606543890718023	0.04583797976374626	0.5659965872764587	0.28672801273896353	0.039032887667417526	0.6271184682846069	0.303425315390323	0.03433667868375778	0.6785813570022583	0.3167701338581584
29.0	0.18394649028778076	0.03904096409678459	0.18394648829431437	0.15830546617507935	0.0737534835934639	0.1716396293424093	0.1423262655735016	0.10103284567594528	0.16899604151555148	0.12040133774280548	0.14075954258441925	0.16865567106434795	0.09799332171678543	0.2236930876970291	0.18451717998903958	0.07686733454465866	0.3385086953639984	0.2183291369033115	0.05618729442358017	0.4757276177406311	0.2610812689921245	0.046655524522066116	0.5768389701843262	0.2899058583141281	0.0395345613360405	0.6363298892974854	0.3062244567056473	0.03480490297079086	0.6902124285697937	0.3199106125042615
30.0	0.1638796031475067	0.03804072365164757	0.16387959866220736	0.15551839768886566	0.07448315620422363	0.16482930151501968	0.13898180425167084	0.09926065057516098	0.1628330502065524	0.11928650736808777	0.14054302871227264	0.16513463326413508	0.09843924641609192	0.2188849300146103	0.18152790380912626	0.07508362084627151	0.3292776346206665	0.21354107680944684	0.05540691316127777	0.47374215722084045	0.2577777889591973	0.046432554721832275	0.5728378295898438	0.2867553693978531	0.039311595261096954	0.6374072432518005	0.3037902394392047	0.03434782475233078	0.6857666373252869	0.31612791792601425
31.0	0.18171682953834534	0.04197510704398155	0.18171683389074694	0.1577480435371399	0.07611311227083206	0.1713404786905633	0.14121145009994507	0.09969550371170044	0.1687178904878942	0.12374582141637802	0.14345353841781616	0.17204931700286208	0.09877369552850723	0.21883833408355713	0.18517437593878966	0.07731327414512634	0.33551713824272156	0.21963552622477203	0.05744147300720215	0.4834856688976288	0.26555112703132183	0.04713860899209976	0.5815862417221069	0.2932598395608372	0.03956243395805359	0.6378186941146851	0.30852534624915207	0.03480490297079086	0.6898319125175476	0.32191513414181516
32.0	0.19397993385791779	0.045861709862947464	0.1939799331103679	0.1666666716337204	0.08258124440908432	0.18242268901802783	0.1471571922302246	0.10261393338441849	0.17671325547468084	0.1241917610168457	0.1446022242307663	0.17640494372141244	0.09977703541517258	0.21834976971149445	0.1891170027252766	0.07664436846971512	0.3343137204647064	0.22263198784243157	0.05713489279150963	0.48689183592796326	0.269480019621843	0.0471014529466629	0.5796836614608765	0.2966817005156019	0.039869002997875214	0.6411411166191101	0.3133003765484589	0.03497212752699852	0.6919004917144775	0.3262691368520742
33.0	0.186176136136055	0.043973151594400406	0.18617614269788182	0.15663322806358337	0.07439292967319489	0.1709428399335742	0.14121145009994507	0.10116425901651382	0.1695612185009892	0.12619845569133759	0.1487044394016266	0.17567594239124787	0.09955406934022903	0.220394566655159	0.18703450623227716	0.07653288543224335	0.33675673604011536	0.2204522797436966	0.0572463795542717	0.484218031167984	0.26671695500817866	0.0471014529466629	0.5804483294487	0.2944388397958519	0.03982720151543617	0.6444951891899109	0.3111335017003328	0.034905239939689636	0.6967039108276367	0.3243712846971361
34.0	0.18506132066249847	0.0417466014623642	0.1850613154960981	0.15997770428657532	0.07677147537469864	0.17323196778465336	0.14009661972522736	0.09679610282182693	0.1677304209211278	0.12173912674188614	0.1406664401292801	0.17046419417216374	0.098885178565979	0.2204548716545105	0.185519522245631	0.07703456282615662	0.33914050459861755	0.2199811677414153	0.0568561889231205	0.48470717668533325	0.2649766761769587	0.04615384712815285	0.5682281851768494	0.2897443132760118	0.039506688714027405	0.6386507153511047	0.3083590887219918	0.03461538255214691	0.6899482011795044	0.3213880922768675
35.0	0.19397993385791779	0.04529823362827301	0.1939799331103679	0.1638796031475067	0.07971527427434921	0.17956294120337435	0.14418433606624603	0.10082335770130157	0.17411114392470065	0.12530659139156342	0.14679308235645294	0.17659084056087077	0.10156076401472092	0.23250128328800201	0.19272842999612655	0.07820513099431992	0.34356850385665894	0.22516893229645893	0.057413600385189056	0.4854215681552887	0.2696059768867769	0.046952806413173676	0.5782192945480347	0.2963661570406222	0.04037068039178848	0.6484410166740417	0.3152463525218486	0.03556298464536667	0.6993066072463989	0.32860269768948897
36.0	0.1872909665107727	0.04383230209350586	0.18729096989966554	0.15719063580036163	0.07360435277223587	0.17205766713535792	0.14418430626392365	0.10016302764415741	0.1713331002965362	0.12642142176628113	0.14959757030010223	0.1762107832451539	0.10289856046438217	0.23290641605854034	0.192553292145807	0.07831661403179169	0.33811116218566895	0.22330226034467698	0.05780378729104996	0.4884977638721466	0.26950682522396807	0.04628391191363335	0.5648224949836731	0.2922830328955867	0.03988293930888176	0.6456419229507446	0.3128659879817735	0.034994423389434814	0.6947959065437317	0.32576780554010026
37.0	0.18840579688549042	0.04374197497963905	0.18840579710144928	0.15830546617507935	0.07707840204238892	0.17312625712927276	0.144555926322937	0.10445604473352432	0.17313654591591437	0.1241917610168457	0.14436222612857819	0.17436428953451924	0.10323300212621689	0.23091037571430206	0.19265896801588178	0.07703456282615662	0.33501413464546204	0.22227564858257962	0.057385727763175964	0.48832133412361145	0.2693961138095339	0.046302489936351776	0.5724573731422424	0.29386875738438395	0.040133778005838394	0.6463770866394043	0.31362674203725677	0.03489409014582634	0.6908685564994812	0.32530391500962313
38.0	0.19843924045562744	0.04318689927458763	0.19843924191750278	0.16332218050956726	0.07603474706411362	0.1791190652385164	0.1497584581375122	0.10013773292303085	0.1768902545905292	0.1288740336894989	0.14904999732971191	0.17931278690102606	0.10379041731357574	0.23477336764335632	0.19473778016292842	0.07842809706926346	0.3421229124069214	0.22575187379686534	0.057692307978868484	0.4890982508659363	0.27122522943772226	0.046934228390455246	0.5828056931495667	0.2977969942537916	0.04035674408078194	0.6479147672653198	0.31587922366244003	0.035306576639413834	0.7012442350387573	0.32924721455399186
39.0	0.186176136136055	0.04303303360939026	0.18617614269788182	0.1577480435371399	0.0765005350112915	0.1723495952369665	0.1460423618555069	0.10241187363862991	0.17311038214518765	0.1277592033147812	0.15138296782970428	0.17810633704239814	0.10423634201288223	0.23390202224254608	0.19387501271772942	0.07971014827489853	0.3447803556919098	0.22617652649204614	0.05783165991306305	0.495592325925827	0.2717377340050172	0.04708287492394447	0.5810872316360474	0.29706555588428046	0.03996655344963074	0.6430619359016418	0.31395526611634816	0.03492753580212593	0.6946700215339661	0.32695865151538356
40.0	0.186176136136055	0.04413677752017975	0.18617614269788182	0.15830546617507935	0.07389362156391144	0.17282710647742677	0.1471571922302246	0.10427935421466827	0.17444128006610518	0.12664437294006348	0.14649033546447754	0.17614911691597596	0.10379041731357574	0.23589234054088593	0.1939846168051246	0.07965440303087234	0.3443063199520111	0.22573253063078252	0.05811036750674248	0.49752259254455566	0.27195987050388865	0.047473061829805374	0.5816794633865356	0.2974273710833568	0.04042642191052437	0.649043083190918	0.3153273087233261	0.03528428077697754	0.7004888653755188	0.3282620270795946
41.0	0.19955407083034515	0.04859025031328201	0.1995540691192865	0.1588628739118576	0.07492952048778534	0.17644490056271459	0.14641396701335907	0.10100489109754562	0.17575288794120913	0.1299888640642166	0.14732863008975983	0.18050001632427595	0.1027870699763298	0.22934868931770325	0.1943503714635768	0.07931995391845703	0.3447614014148712	0.22791343359426122	0.05822185054421425	0.4911568760871887	0.2731511105852594	0.04743590205907822	0.5815565586090088	0.2994064120237575	0.040203455835580826	0.6478359699249268	0.316887825614393	0.035027869045734406	0.6932516098022461	0.32879983779051497
42.0	0.18394649028778076	0.040854182094335556	0.18394648829431437	0.16555184125900269	0.07592006772756577	0.1769073921492445	0.14752881228923798	0.09938819706439972	0.17270614849488397	0.13132664561271667	0.15145790576934814	0.17946051992535797	0.10423634946346283	0.23484863340854645	0.19348522005289376	0.08065775781869888	0.34849733114242554	0.22692664560110276	0.05822185054421425	0.49151650071144104	0.2708760101992038	0.04754738509654999	0.5799970030784607	0.296791853924268	0.0404960960149765	0.6501526832580566	0.315205654973672	0.035462651401758194	0.6988716125488281	0.32807935132467136
43.0	0.19175027310848236	0.04417245835065842	0.19175027870680045	0.16555184125900269	0.0757741779088974	0.1784012424863454	0.14529915153980255	0.09672670811414719	0.17244897483745888	0.1299888640642166	0.14360684156417847	0.17743844943713924	0.10401338338851929	0.23029431700706482	0.19320000852773825	0.0809921994805336	0.3527745306491852	0.2293102095109892	0.058277592062950134	0.48850253224372864	0.27174503681608514	0.04754738137125969	0.5806740522384644	0.29843876179928747	0.0404960960149765	0.6459892988204956	0.31603787479879863	0.035652171820402145	0.7026188373565674	0.33029805509351845
44.0	0.19843924045562744	0.04424350708723068	0.19843924191750278	0.174470454454422	0.08071864396333694	0.18704116823864944	0.14790041744709015	0.0982297956943512	0.17665369714965531	0.13154961168766022	0.1435750424861908	0.18030293086495516	0.10390190035104752	0.22896917164325714	0.19433667393325835	0.08037904649972916	0.3436426818370819	0.22806403322057547	0.05863991007208824	0.4946805238723755	0.2742636176878489	0.04765886440873146	0.5846796631813049	0.300227264328679	0.0407051257789135	0.6493014097213745	0.3180086749364437	0.035540688782930374	0.6995425820350647	0.33085512039438364
45.0	0.2028985470533371	0.043842967599630356	0.2028985507246377	0.1755852848291397	0.08035313338041306	0.18907200326372237	0.1538461595773697	0.10106296837329865	0.1818615734772162	0.1335563063621521	0.15199491381645203	0.18488072339736447	0.10490524768829346	0.23412661254405975	0.1975868228087642	0.08193980157375336	0.3525856137275696	0.23247661280717874	0.05930880457162857	0.49572327733039856	0.2766539880067265	0.048011891543865204	0.5873767137527466	0.30296317377377424	0.040677256882190704	0.6457182765007019	0.31927659652513385	0.03548495098948479	0.7003991603851318	0.3326709425143129
46.0	0.19397993385791779	0.04473598673939705	0.1939799331103679	0.16555184125900269	0.07484722137451172	0.17901873396516493	0.1523597091436386	0.09887271374464035	0.17771039677319012	0.13021181523799896	0.1448773890733719	0.17898732381841753	0.10646600276231766	0.23817811906337738	0.19731329879002302	0.08121516555547714	0.3491254448890686	0.22977851648437497	0.05863991007208824	0.497158020734787	0.27488612536112583	0.047175779938697815	0.5789646506309509	0.2987927600934057	0.04042641818523407	0.6480669975280762	0.3174248282698537	0.03550724312663078	0.7030748128890991	0.33138847440480246
47.0	0.2040133774280548	0.0477701872587204	0.2040133779264214	0.17502787709236145	0.08043162524700165	0.18980179364078345	0.1564474254846573	0.10234759002923965	0.1848483571702563	0.1355629861354828	0.1545075625181198	0.1881036214545772	0.1066889688372612	0.23669332265853882	0.2006614308782845	0.08266443759202957	0.3547995090484619	0.23541560359362382	0.05922519415616989	0.4993014633655548	0.2795049249172845	0.04752880707383156	0.5844385623931885	0.3041600308154422	0.04078873619437218	0.6530314087867737	0.32269750246325657	0.03566332161426544	0.703120768070221	0.33573968220689204
48.0	0.20624303817749023	0.05038683861494064	0.20624303232998886	0.17614269256591797	0.08243387937545776	0.19116889997916797	0.15421774983406067	0.10488377511501312	0.1848328564973078	0.13801561295986176	0.15222857892513275	0.18999816255894547	0.1074693500995636	0.24119983613491058	0.2042412323767766	0.08288740366697311	0.3586326241493225	0.23873801948070564	0.05969899892807007	0.4995211660861969	0.282778804910498	0.04829060658812523	0.5881401896476746	0.3085586383636828	0.041025638580322266	0.6544973254203796	0.32643197265499657	0.03589743748307228	0.7097790837287903	0.3401275963671625
49.0	0.19955407083034515	0.04695459455251694	0.1995540691192865	0.16722407937049866	0.07836408913135529	0.18189229257291684	0.14938683807849884	0.10201796144247055	0.17805748756082665	0.13400223851203918	0.1532321274280548	0.18490284449509256	0.10880713909864426	0.24099935591220856	0.2019331019895725	0.0829431489109993	0.35955265164375305	0.2361651341865123	0.05939242243766785	0.49911409616470337	0.27954707286719954	0.047863248735666275	0.5862362384796143	0.30482080868651196	0.04078873619437218	0.6521159410476685	0.32268644596553153	0.03603121638298035	0.7062423229217529	0.33684589125784886
