item_id,similar_item_id,cosine_similarity
202,830,0.9049971423671124
202,885,0.9106100647485661
202,897,0.908018557232505
202,909,0.908147122802976
202,949,0.9106790012168164
202,958,0.9147194637475704
210,1093,0.9019403813676877
212,358,0.9071601553002976
212,481,0.9301795469586235
212,566,0.9042053473659353
212,708,0.9014953744168761
212,1017,0.9051254857129625
218,318,0.9040013404882037
218,402,0.9001279942454091
218,476,0.9004302498417807
218,488,0.9055695952389562
218,551,0.9069829330722704
218,655,0.9145564887362049
218,819,0.9080214097536741
218,897,0.9081060790788703
218,1572,0.9145491427201813
219,304,0.9034455554029605
219,358,0.906475142298075
219,1017,0.9071275462444602
222,227,0.9046814611945024
222,308,0.9014594870856706
222,475,0.9046933850697302
222,497,0.9008574414491242
222,562,0.9179887399117977
222,696,0.9144680114686923
222,897,0.9035738638866457
222,1411,0.9063850352254137
226,321,0.9064626402610252
226,355,0.9093276886687397
226,362,0.9000287082257951
226,481,0.9068701179028584
227,262,0.9158734269743896
227,365,0.9064090267838455
227,410,0.9105828046410168
227,433,0.9050188362441404
227,453,0.9076077108464914
227,509,0.9161096184565499
227,538,0.9299083693309461
227,562,0.9072940458962313
227,585,0.9097026459549792
227,623,0.9184001460112349
227,784,0.9097002073184896
227,1017,0.9040757650974688
227,1415,0.9023440450689137
232,457,0.9015647539676441
232,658,0.9014974195539909
232,897,0.909707108507002
233,255,0.9088224120634134
233,308,0.9062095448605026
233,358,0.9209311643744037
233,480,0.9079394034922346
233,481,0.9273572410896582
233,560,0.905059152788456
233,613,0.9057532942329014
237,278,0.9142823619939957
237,358,0.9047965652748725
237,466,0.9023872096642132
237,639,0.9090529789475426
237,673,0.9087337378461365
239,868,0.9131680855896315
240,272,0.9122328986973172
240,862,0.915058750057516
240,909,0.9008450997272555
240,1411,0.907886872667698
241,754,0.903384605184786
241,768,0.9048282749988692
241,868,0.9082191837877219
242,457,0.9051827810643573
242,480,0.9113177482758564
242,481,0.912203182873724
242,1188,0.9083050621035619
245,897,0.9147356863792002
248,276,0.9053728664269385
248,437,0.9073748305346953
254,304,0.9103391449200297
255,358,0.9005136929841988
255,390,0.9019295862596796
255,481,0.9316440807129194
259,572,0.9296420658007182
260,658,0.9028986126463269
261,461,0.9041599386951293
261,542,0.9063216872914385
262,623,0.9094604039935241
265,298,0.9161534881792026
265,358,0.9140731539655778
265,542,0.9004530351630814
265,562,0.9128623744014641
272,502,0.9137531716830924
272,696,0.9025545587419322
272,909,0.9073624067750671
272,1675,0.9009139285734622
274,318,0.9091825093819522
274,358,0.9143835227429565
274,433,0.905200454609106
274,480,0.9100582015810205
274,481,0.9173989776272169
274,507,0.932100094370426
274,562,0.932396509237141
274,658,0.9081381102221776
274,1017,0.9052911079980606
276,304,0.9012225489976919
276,474,0.9224030225344032
276,480,0.9146277371895414
276,661,0.9058061281432515
276,1374,0.9000640798309681
277,358,0.9073719375609207
277,673,0.9170915596018689
278,308,0.9035397247423281
278,358,0.9116737817023295
278,613,0.9022923946902337
278,639,0.9065496900127366
278,658,0.9013465958914346
278,694,0.905388602903265
278,844,0.9136747968777534
278,857,0.9022261041497925
284,453,0.9049756130567747
294,303,0.9073135928870949
294,1017,0.9003590261231821
294,1154,0.9314280112518771
297,857,0.9030062902253458
298,334,0.9008934639907479
298,358,0.9122791495750592
298,562,0.9104048259331977
298,601,0.9012600521401111
301,623,0.9080456964355607
303,321,0.9013125056277801
303,1017,0.9187674229366188
304,585,0.9022096454604165
304,696,0.9033369374512004
304,1017,0.9153568733085145
307,481,0.9038901844028977
308,560,0.9257146092312873
308,570,0.9136963280892548
308,909,0.9001079812389366
308,1362,0.9094804248033871
308,1427,0.9132530422725018
310,562,0.9076640172230298
312,358,0.9017706316208755
312,445,0.9035048713021895
312,457,0.9097303795018236
312,613,0.9153235153653961
315,1188,0.9021350226861173
318,358,0.9180768923625281
318,551,0.9015042676853474
318,562,0.9200042276719869
318,1148,0.9013631699958037
318,1557,0.907274382779875
319,1154,0.9148808719544701
327,338,0.90062381799402
327,433,0.919533942554712
327,488,0.9226349841328834
327,551,0.9221027008625207
327,897,0.9074952059867701
330,650,0.9139248253802147
334,448,0.9043086399464796
334,562,0.9240086853232071
334,623,0.9017848828591791
334,639,0.9052686160896573
334,749,0.9065101023948111
334,868,0.9031844500737647
334,897,0.9003336441382018
334,1127,0.9138714937308406
338,358,0.9261918607167231
338,428,0.9107470045805447
338,433,0.904978529853906
338,613,0.902482932259486
338,1154,0.9063907609465118
339,358,0.9189819324413464
346,358,0.911287136476542
346,1017,0.9000761631913292
348,358,0.9255853860547982
348,779,0.9030169391850082
349,958,0.900634501583934
351,673,0.9005164622727491
352,768,0.9006158864541517
356,752,0.9005518717082549
357,623,0.9164371496431482
357,630,0.912064326363708
357,909,0.9020329520437429
357,1413,0.9035871435992145
358,367,0.9038106953327895
358,391,0.9207562578743838
358,457,0.9203370294172933
358,477,0.9038603621628002
358,480,0.9076305151645618
358,481,0.9185735152701997
358,497,0.9000918702227517
358,546,0.9085330856935758
358,558,0.9045023761730888
358,562,0.9294440460420513
358,566,0.9046522537342702
358,601,0.9039428967012447
358,613,0.9232936912612641
358,636,0.9195634775228837
358,706,0.9037821153983386
358,779,0.9135157837679238
358,821,0.9001506307407772
358,857,0.9166395423488267
358,862,0.903387359951142
358,897,0.9024669787570047
358,982,0.9008876750230881
358,1017,0.9302360054874397
358,1174,0.9015707956888657
358,1306,0.9044282155773524
358,1572,0.9140042924920124
358,1586,0.9098113428645613
358,1604,0.9031532142618541
358,1620,0.9067173965673108
358,1628,0.9005596458254909
365,538,0.9002874229665643
365,1148,0.9025118075087739
365,1415,0.9001093282740324
367,477,0.9021914826566974
367,613,0.9039544826501643
367,1628,0.9006577285746338
369,759,0.9029611902756548
372,630,0.9050477914063981
372,819,0.9258361618148268
372,1444,0.9021329659690402
376,802,0.9017270490895558
376,1039,0.9056507911111112
378,529,0.900499571218303
381,1628,0.9200664950351354
391,835,0.9106450154558736
409,802,0.9005364783971078
410,461,0.901504499775318
432,562,0.9171961835128818
432,784,0.9030732680052118
432,1407,0.9027159484023677
433,481,0.9019521845743311
433,1659,0.9215034383138081
434,585,0.9019004419797125
434,1017,0.9039882835461198
437,481,0.9001536730763197
440,546,0.9091485632482823
440,1174,0.9255848146865174
440,1306,0.9250485342368404
440,1336,0.9253855508766694
440,1343,0.9031508039916696
440,1405,0.920029182623773
440,1419,0.9293596063639356
440,1489,0.908611003097492
440,1522,0.9245412993206732
440,1526,0.9271251331658427
440,1527,0.9004581807530956
440,1573,0.9243740287725823
440,1585,0.9178867006369625
440,1611,0.9195488509700688
440,1612,0.9273868437953106
440,1634,0.9292447380209903
440,1646,0.9118769935277222
440,1656,0.9139323605884228
448,658,0.9085198776114917
448,784,0.9072177869329257
448,1017,0.9015006867239083
450,623,0.9050400646898649
450,1324,0.9087130572099885
453,784,0.9253326017386696
453,1017,0.9178816896173271
466,844,0.902677195833078
466,857,0.9097347503577005
466,943,0.9167658339885764
470,857,0.9040693919466012
475,623,0.9057564826923302
475,980,0.9003642569077134
477,507,0.9003257542919779
477,613,0.9172767133043892
477,658,0.9017298696931607
477,821,0.9031666733530818
477,950,0.9053992024711747
477,1017,0.9090566247744215
480,481,0.9087504013774456
480,493,0.9025228634945475
480,605,0.9027738112727048
480,613,0.904152920946552
480,730,0.9004896787203811
480,751,0.913620313255056
480,844,0.902370484881933
480,1188,0.901327547998862
481,501,0.901111464057681
481,562,0.9228271102387466
481,587,0.9210104778862056
481,605,0.9101920617381262
481,619,0.9062671018059343
481,623,0.9070750629393306
481,658,0.9025020513440548
481,688,0.907739468981454
481,782,0.9006299600065071
481,974,0.904651996339388
481,1017,0.9254848207444243
481,1154,0.9124073419222749
488,551,0.9022450252776746
489,542,0.9128658236187417
497,542,0.9088182159273868
497,551,0.9023457096780522
497,630,0.9011322645480743
497,754,0.9067891111482864
501,609,0.9087464038757139
501,613,0.9027494351490596
501,655,0.9166409183383185
501,673,0.9104025399898932
501,754,0.9031316718010023
501,782,0.9028003922569041
501,1572,0.9014926182864617
502,857,0.9163243778439689
503,1362,0.9220222239674543
507,897,0.9090688448456309
509,784,0.9152100752273044
513,1362,0.90537670995978
529,694,0.9149264872909911
531,558,0.9065906063742568
532,974,0.9089761907529269
538,542,0.9010279682536596
538,623,0.9125788986475987
538,639,0.9107115325233776
539,658,0.9006664323821527
542,553,0.9068359733143908
542,562,0.9004349857352583
542,623,0.9200165211071055
542,630,0.9077441731086809
542,639,0.9134077699520506
542,754,0.9036180906828915
542,784,0.9106561130677814
546,1174,0.9060031211788901
546,1219,0.9112048391014668
546,1299,0.912234516078357
546,1306,0.9081145627432293
546,1336,0.9101288772285347
546,1343,0.9064476602139406
546,1369,0.9110489501946109
546,1394,0.9197365453964251
546,1397,0.9079904342229365
546,1401,0.9021044724731205
546,1405,0.9186183010123714
546,1419,0.9439266143358663
546,1424,0.9214552010724916
546,1432,0.9181467332086931
546,1471,0.9229495983796338
546,1477,0.9281422280755234
546,1485,0.9326364922203221
546,1489,0.946954645550578
546,1512,0.9444872044168554
546,1522,0.9200117333959513
546,1525,0.932187494600989
546,1526,0.9162986917918801
546,1527,0.904693747151863
546,1546,0.9127230344803435
546,1573,0.9363633646443735
546,1585,0.9047691765686557
546,1611,0.9173990786647118
546,1612,0.9234155871750864
546,1634,0.9441527535555679
546,1646,0.9232213399384697
546,1656,0.9245438451083676
546,1658,0.9114402441400457
547,623,0.910219721601856
547,782,0.9029340145718562
551,562,0.9079859160744285
553,648,0.9026364238485575
554,560,0.9049441299813032
558,658,0.9071592510332943
558,802,0.9053939535166354
562,623,0.9161226554103179
562,630,0.9147548545211364
562,658,0.9090180871032572
562,673,0.9008192661707297
562,688,0.9067227215701782
562,696,0.9146892402557085
562,784,0.9060946057507677
562,868,0.9168784106822937
562,1017,0.9395804434671161
562,1148,0.9081623332539753
562,1309,0.9002538215083179
562,1444,0.9071749678929067
562,1572,0.9013183288615765
566,1530,0.9047636618883997
572,623,0.9260941570922796
572,650,0.9070631907773824
572,678,0.9026375840769797
574,1017,0.9028544516139577
585,747,0.9030614221235945
585,1309,0.9026087616026519
587,648,0.9072870581908918
591,784,0.9074006173809219
605,623,0.9018792690571391
605,782,0.9019010607055783
613,641,0.9232571681253152
613,658,0.9067187187348222
623,630,0.9086888551506314
623,639,0.9024302282687989
623,768,0.9081774186423842
623,958,0.9076951307609832
623,1309,0.9009380958990595
625,846,0.979581663288602
625,872,0.9587197702157844
625,930,0.9784568279435122
625,1222,0.964844795445395
625,1284,0.9700836425210536
625,1300,0.9664123147116744
625,1421,0.9539134845828985
625,1425,0.9682371076331804
625,1438,0.9493856991654771
625,1460,0.9840547810101674
625,1489,0.9002768006845823
625,1530,0.9663330715018149
625,1573,0.9094275051652051
625,1626,0.9784549583370207
625,1653,0.9567289047179015
625,1658,0.9085636019326353
625,1663,0.9797084104887184
625,1665,0.952897992688088
625,1666,0.9735583615183306
630,673,0.9066015956442819
630,897,0.9082427675574013
630,1148,0.9004689840421289
639,857,0.9006025133519816
655,658,0.9105650488010952
655,673,0.9083173194043085
655,754,0.9022053488827607
655,1323,0.9000591180850951
655,1628,0.9082726637691128
658,755,0.9040331923658841
658,868,0.9000632651026658
658,1017,0.9311900881917992
661,1010,0.9074377775429511
661,1506,0.9024606156588973
673,754,0.9155845287125259
673,974,0.9004959178997941
673,1108,0.9139878855775186
673,1154,0.9056612520497763
674,829,0.9004641608841727
688,1017,0.9028429653390992
696,819,0.9087793382955435
696,888,0.9002505331731084
696,1017,0.9077889921934185
696,1444,0.9060535790095412
704,897,0.9044259846919211
704,909,0.9033182764261821
735,857,0.903759915282747
751,1188,0.9094911421144041
754,768,0.9144400372074004
754,868,0.9016925048936661
755,868,0.9035179233263819
768,868,0.9115505880021515
784,865,0.9055462633527578
784,1017,0.9085880388115075
784,1148,0.9013962953034251
784,1154,0.9001294191183096
784,1362,0.9034271570941468
819,958,0.9002458436820484
821,1017,0.9140856678658109
829,1550,0.9047888195668983
844,1553,0.9197663098651735
846,872,0.9734785803806482
846,930,0.9892110540484083
846,1222,0.9787922625975106
846,1284,0.9750047229516999
846,1300,0.9719799310218178
846,1333,0.9233501978132226
846,1421,0.9738419693830263
846,1425,0.9788387459436309
846,1438,0.9657242263924728
846,1460,0.9817463914816598
846,1530,0.9760832517292993
846,1626,0.9785861291298239
846,1653,0.9672965637984358
846,1663,0.9908642399197574
846,1665,0.9566175248655693
846,1666,0.9782067446183569
857,868,0.9088315190631681
857,897,0.9101114033287069
865,1010,0.905113998292069
868,897,0.9129644463954727
868,909,0.9076031985690576
872,930,0.9747336142333102
872,1222,0.9625777330940053
872,1284,0.9522817031681562
872,1300,0.9468542969303627
872,1421,0.9572658756583566
872,1425,0.9699929550065209
872,1438,0.9272914010421965
872,1460,0.9663255000449374
872,1530,0.9713685551931991
872,1626,0.9761212389371556
872,1653,0.9681059350104912
872,1663,0.9711441534335498
872,1665,0.9345840831431689
872,1666,0.9601465462446105
897,909,0.9012367112932878
897,1240,0.9052815150178884
908,1555,0.9033978642552583
908,1627,0.9236017996007913
930,1222,0.9778960388704342
930,1284,0.9795990393802264
930,1300,0.9776484987713147
930,1333,0.9168944393922449
930,1421,0.9812067601226463
930,1425,0.9785699333111083
930,1438,0.9523257968079012
930,1460,0.9805077945381672
930,1530,0.9727379368806195
930,1626,0.9785687269108598
930,1653,0.9670749532251001
930,1663,0.9821765219634995
930,1665,0.9551632934091201
930,1666,0.9810603563405501
992,1605,0.9095948665990101
1017,1306,0.9076570588656866
1017,1375,0.9228939024622935
1017,1551,0.9040048363676166
1017,1566,0.9012946203617904
1021,1037,0.9095076533296588
1026,1322,0.908438350612957
1026,1478,0.9142678125863329
1026,1553,0.9205040059780547
1031,1599,0.9214696334459952
1037,1651,0.9087091000543933
1048,1415,0.9021718593787371
1141,1416,0.9362771681834414
1141,1463,0.9075850240288155
1141,1464,0.9256938475619733
1155,1511,0.9064959136085589
1174,1306,0.9042403081165435
1174,1369,0.9005483987546709
1174,1405,0.9285049556441289
1174,1419,0.9194755980898653
1174,1424,0.9125864868483606
1174,1432,0.9013415079872359
1174,1471,0.9242474624844986
1174,1477,0.9181876419820266
1174,1489,0.9266636507136704
1174,1522,0.92264666171883
1174,1526,0.9479517640199989
1174,1573,0.9163587200018857
1174,1612,0.9139500391708256
1174,1634,0.9336402435967257
1174,1646,0.9096820929738422
1174,1649,0.9179641817284248
1174,1656,0.9203534068623331
1205,1297,0.9026169377116431
1205,1635,0.9053431735000372
1219,1299,0.9007395381567956
1219,1306,0.9135915066281041
1219,1336,0.9189646032185811
1219,1394,0.9373239083616668
1219,1405,0.9259496071019342
1219,1419,0.9293507569014597
1219,1424,0.911683511262169
1219,1471,0.9068779843259487
1219,1477,0.9030840786786624
1219,1485,0.9303688273928367
1219,1489,0.9327634666379367
1219,1522,0.9095466808686007
1219,1525,0.9249070362674052
1219,1526,0.9139260223603398
1219,1527,0.9103769902321328
1219,1546,0.9111709123968078
1219,1558,0.920806768155315
1219,1573,0.9235045445720717
1219,1585,0.915314734290315
1219,1611,0.9620719658959728
1219,1612,0.936932454752848
1219,1634,0.9263469139026057
1219,1646,0.9166354589988918
1219,1656,0.9279762098460597
1219,1658,0.9040574067955224
1222,1284,0.969878607910289
1222,1300,0.9626210924784823
1222,1421,0.9551387733895633
1222,1425,0.9736317564384741
1222,1438,0.9463407441918854
1222,1460,0.9733293110207736
1222,1530,0.9628833829113503
1222,1626,0.9679909916378435
1222,1653,0.9728147478915861
1222,1663,0.9772682703962268
1222,1665,0.9546470815814238
1222,1666,0.9761857020099262
1243,1292,0.9137496888482697
1250,1389,0.9279699856269902
1284,1300,0.9641679816054182
1284,1421,0.9662173055509342
1284,1425,0.9708462542835378
1284,1438,0.9390668143216739
1284,1460,0.9735855522387022
1284,1530,0.9630817062078916
1284,1626,0.9688310268965022
1284,1653,0.9699009782100457
1284,1663,0.9695661336008679
1284,1665,0.9612770463927935
1284,1666,0.9878110579868247
1297,1635,0.9047670806546753
1299,1336,0.9007685539708251
1299,1343,0.9338993490160868
1299,1369,0.9242823407056506
1299,1394,0.9401675860412884
1299,1397,0.9556050456663888
1299,1401,0.9107533246957225
1299,1405,0.9420571948134291
1299,1419,0.9651272472954063
1299,1424,0.9260896436814574
1299,1432,0.9293215548398251
1299,1477,0.9112356736902609
1299,1485,0.9238243201880515
1299,1489,0.9341650380417362
1299,1512,0.9395824226421409
1299,1522,0.9524922614506168
1299,1525,0.9376459735877917
1299,1526,0.9252948229764852
1299,1558,0.940453147872345
1299,1573,0.9494869061272384
1299,1585,0.9064138213171374
1299,1611,0.9236384746158838
1299,1612,0.9409773955041544
1299,1634,0.9339536172898639
1299,1646,0.9279086171914509
1299,1649,0.9027796810350828
1299,1656,0.9258941100097726
1299,1658,0.9054395557073043
1300,1333,0.9246492039030132
1300,1421,0.9629887939755896
1300,1425,0.960868074407566
1300,1438,0.9526086949153564
1300,1460,0.961529416513617
1300,1530,0.963648716330647
1300,1626,0.9617555074007457
1300,1653,0.9474636034558109
1300,1663,0.9717473937918776
1300,1665,0.9395850297963234
1300,1666,0.9724860743908861
